,Datetime,Region,Technology,Tech category,Value
289,2054,reg1,Bio_oil_supply,Supply,10000000000.0
290,2055,reg1,Bio_oil_supply,Supply,10000000000.0
291,2056,reg1,Bio_oil_supply,Supply,10000000000.0
292,2057,reg1,Bio_oil_supply,Supply,10000000000.0
293,2058,reg1,Bio_oil_supply,Supply,10000000000.0
294,2059,reg1,Bio_oil_supply,Supply,10000000000.0
295,2060,reg1,Bio_oil_supply,Supply,10000000000.0
296,2061,reg1,Bio_oil_supply,Supply,10000000000.0
297,2062,reg1,Bio_oil_supply,Supply,10000000000.0
298,2063,reg1,Bio_oil_supply,Supply,10000000000.0
299,2064,reg1,Bio_oil_supply,Supply,10000000000.0
300,2065,reg1,Bio_oil_supply,Supply,10000000000.0
301,2066,reg1,Bio_oil_supply,Supply,10000000000.0
302,2067,reg1,Bio_oil_supply,Supply,10000000000.0
303,2068,reg1,Bio_oil_supply,Supply,10000000000.0
304,2069,reg1,Bio_oil_supply,Supply,10000000000.0
305,2070,reg1,Bio_oil_supply,Supply,10000000000.0
306,2020,reg1,Geo_PP,Supply,0.869
307,2021,reg1,Geo_PP,Supply,0.8792
308,2022,reg1,Geo_PP,Supply,0.93575
309,2023,reg1,Geo_PP,Supply,0.8996
310,2024,reg1,Geo_PP,Supply,0.9097999999999999
311,2025,reg1,Geo_PP,Supply,0.92
312,2026,reg1,Geo_PP,Supply,0.926
313,2027,reg1,Geo_PP,Supply,0.932
314,2028,reg1,Geo_PP,Supply,0.9380000000000001
315,2029,reg1,Geo_PP,Supply,0.9440000000000001
316,2030,reg1,Geo_PP,Supply,0.95
317,2031,reg1,Geo_PP,Supply,0.95
318,2032,reg1,Geo_PP,Supply,0.95
319,2033,reg1,Geo_PP,Supply,0.95
320,2034,reg1,Geo_PP,Supply,0.95
321,2035,reg1,Geo_PP,Supply,0.95
322,2036,reg1,Geo_PP,Supply,0.95
323,2037,reg1,Geo_PP,Supply,0.95
324,2038,reg1,Geo_PP,Supply,0.95
325,2039,reg1,Geo_PP,Supply,0.95
326,2040,reg1,Geo_PP,Supply,0.95
327,2041,reg1,Geo_PP,Supply,0.9499999999999997
328,2042,reg1,Geo_PP,Supply,0.9499999999999997
329,2043,reg1,Geo_PP,Supply,0.9499999999999997
330,2044,reg1,Geo_PP,Supply,0.9499999999999997
331,2045,reg1,Geo_PP,Supply,0.9499999999999997
332,2046,reg1,Geo_PP,Supply,0.9499999999999997
333,2047,reg1,Geo_PP,Supply,0.9499999999999997
334,2048,reg1,Geo_PP,Supply,0.9499999999999997
335,2049,reg1,Geo_PP,Supply,0.9499999999999997
336,2050,reg1,Geo_PP,Supply,0.9499999999999997
337,2051,reg1,Geo_PP,Supply,0.95
338,2052,reg1,Geo_PP,Supply,0.95
339,2053,reg1,Geo_PP,Supply,0.95
340,2054,reg1,Geo_PP,Supply,0.95
341,2055,reg1,Geo_PP,Supply,0.95
342,2056,reg1,Geo_PP,Supply,0.95
343,2057,reg1,Geo_PP,Supply,0.95
344,2058,reg1,Geo_PP,Supply,0.95
345,2059,reg1,Geo_PP,Supply,0.95
346,2060,reg1,Geo_PP,Supply,0.95
347,2061,reg1,Geo_PP,Supply,0.95
348,2062,reg1,Geo_PP,Supply,0.95
349,2063,reg1,Geo_PP,Supply,0.95
350,2064,reg1,Geo_PP,Supply,0.95
351,2065,reg1,Geo_PP,Supply,0.95
352,2066,reg1,Geo_PP,Supply,0.95
353,2067,reg1,Geo_PP,Supply,0.95
354,2068,reg1,Geo_PP,Supply,0.95
355,2069,reg1,Geo_PP,Supply,0.95
356,2070,reg1,Geo_PP,Supply,0.95
357,2020,reg1,Solar_PV_PP,Supply,21.65
358,2021,reg1,Solar_PV_PP,Supply,25.784
359,2022,reg1,Solar_PV_PP,Supply,29.918
360,2023,reg1,Solar_PV_PP,Supply,34.052
361,2024,reg1,Solar_PV_PP,Supply,38.186
362,2025,reg1,Solar_PV_PP,Supply,42.32
363,2026,reg1,Solar_PV_PP,Supply,46.454
364,2027,reg1,Solar_PV_PP,Supply,50.588
365,2028,reg1,Solar_PV_PP,Supply,54.722
366,2029,reg1,Solar_PV_PP,Supply,56.361896985364154
367,2030,reg1,Solar_PV_PP,Supply,56.73537503691924
368,2031,reg1,Solar_PV_PP,Supply,59.8146017755244
369,2032,reg1,Solar_PV_PP,Supply,58.9486017755244
370,2033,reg1,Solar_PV_PP,Supply,58.0826017755244
371,2034,reg1,Solar_PV_PP,Supply,57.2166017755244
372,2035,reg1,Solar_PV_PP,Supply,56.3506017755244
373,2036,reg1,Solar_PV_PP,Supply,55.4846017755244
374,2037,reg1,Solar_PV_PP,Supply,54.618601775524404
375,2038,reg1,Solar_PV_PP,Supply,53.752601775524404
376,2039,reg1,Solar_PV_PP,Supply,52.886601775524404
377,2040,reg1,Solar_PV_PP,Supply,52.866
378,2041,reg1,Solar_PV_PP,Supply,52.0
379,2042,reg1,Solar_PV_PP,Supply,52.0
380,2043,reg1,Solar_PV_PP,Supply,52.0
381,2044,reg1,Solar_PV_PP,Supply,52.0
382,2045,reg1,Solar_PV_PP,Supply,52.00000000000001
383,2046,reg1,Solar_PV_PP,Supply,52.0
384,2047,reg1,Solar_PV_PP,Supply,52.0
385,2048,reg1,Solar_PV_PP,Supply,52.0
386,2049,reg1,Solar_PV_PP,Supply,52.0
387,2050,reg1,Solar_PV_PP,Supply,51.99999999999999
388,2051,reg1,Solar_PV_PP,Supply,51.99999999999999
389,2052,reg1,Solar_PV_PP,Supply,51.99999999999999
390,2053,reg1,Solar_PV_PP,Supply,52.0
391,2054,reg1,Solar_PV_PP,Supply,52.0
392,2055,reg1,Solar_PV_PP,Supply,52.0
393,2056,reg1,Solar_PV_PP,Supply,51.99999999999999
394,2057,reg1,Solar_PV_PP,Supply,51.99999999999999
395,2058,reg1,Solar_PV_PP,Supply,51.99999999999999
396,2059,reg1,Solar_PV_PP,Supply,51.99999999999999
397,2060,reg1,Solar_PV_PP,Supply,51.99999999999999
398,2061,reg1,Solar_PV_PP,Supply,51.99999999999999
399,2062,reg1,Solar_PV_PP,Supply,51.99999999999999
400,2063,reg1,Solar_PV_PP,Supply,51.99999999999999
401,2064,reg1,Solar_PV_PP,Supply,51.99999999999999
402,2065,reg1,Solar_PV_PP,Supply,52.0
403,2066,reg1,Solar_PV_PP,Supply,52.0
404,2067,reg1,Solar_PV_PP,Supply,52.0
405,2068,reg1,Solar_PV_PP,Supply,52.0
406,2069,reg1,Solar_PV_PP,Supply,52.0
407,2070,reg1,Solar_PV_PP,Supply,52.0
408,2020,reg1,Wind_PP,Supply,10.8706
409,2021,reg1,Wind_PP,Supply,12.32707
410,2022,reg1,Wind_PP,Supply,13.78354
411,2023,reg1,Wind_PP,Supply,13.918239999999997
412,2024,reg1,Wind_PP,Supply,15.374709999999997
413,2025,reg1,Wind_PP,Supply,16.831179999999996
414,2026,reg1,Wind_PP,Supply,18.28765
415,2027,reg1,Wind_PP,Supply,18.503530000000005
416,2028,reg1,Wind_PP,Supply,17.960000000000004
417,2029,reg1,Wind_PP,Supply,18.630000000000006
418,2030,reg1,Wind_PP,Supply,19.3
419,2031,reg1,Wind_PP,Supply,19.3
420,2032,reg1,Wind_PP,Supply,19.3
421,2033,reg1,Wind_PP,Supply,19.3
422,2034,reg1,Wind_PP,Supply,19.3
423,2035,reg1,Wind_PP,Supply,19.3
424,2036,reg1,Wind_PP,Supply,19.3
425,2037,reg1,Wind_PP,Supply,19.3
426,2038,reg1,Wind_PP,Supply,19.3
427,2039,reg1,Wind_PP,Supply,19.3
428,2040,reg1,Wind_PP,Supply,19.3
429,2041,reg1,Wind_PP,Supply,19.3
430,2042,reg1,Wind_PP,Supply,19.3
431,2043,reg1,Wind_PP,Supply,19.3
432,2044,reg1,Wind_PP,Supply,19.3
433,2045,reg1,Wind_PP,Supply,19.3
434,2046,reg1,Wind_PP,Supply,19.3
435,2047,reg1,Wind_PP,Supply,19.3
436,2048,reg1,Wind_PP,Supply,19.3
437,2049,reg1,Wind_PP,Supply,19.3
438,2050,reg1,Wind_PP,Supply,19.3
439,2051,reg1,Wind_PP,Supply,19.3
440,2052,reg1,Wind_PP,Supply,19.3
441,2053,reg1,Wind_PP,Supply,19.3
442,2054,reg1,Wind_PP,Supply,19.3
443,2055,reg1,Wind_PP,Supply,19.3
444,2056,reg1,Wind_PP,Supply,19.3
445,2057,reg1,Wind_PP,Supply,19.3
446,2058,reg1,Wind_PP,Supply,19.3
447,2059,reg1,Wind_PP,Supply,19.3
448,2060,reg1,Wind_PP,Supply,19.3
449,2061,reg1,Wind_PP,Supply,19.3
450,2062,reg1,Wind_PP,Supply,19.3
451,2063,reg1,Wind_PP,Supply,19.3
452,2064,reg1,Wind_PP,Supply,19.3
453,2065,reg1,Wind_PP,Supply,19.3
454,2066,reg1,Wind_PP,Supply,19.3
455,2067,reg1,Wind_PP,Supply,19.3
456,2068,reg1,Wind_PP,Supply,19.3
457,2069,reg1,Wind_PP,Supply,19.3
458,2070,reg1,Wind_PP,Supply,19.3
459,2020,reg1,Hydro_PP,Supply,12.886363636363637
460,2021,reg1,Hydro_PP,Supply,12.956818181818182
461,2022,reg1,Hydro_PP,Supply,13.027272727272727
462,2023,reg1,Hydro_PP,Supply,13.097727272727273
463,2024,reg1,Hydro_PP,Supply,13.168181818181818
464,2025,reg1,Hydro_PP,Supply,13.238636363636363
465,2026,reg1,Hydro_PP,Supply,13.309090909090909
466,2027,reg1,Hydro_PP,Supply,13.379545454545454
467,2028,reg1,Hydro_PP,Supply,13.237881844621938
468,2029,reg1,Hydro_PP,Supply,13.046954936009133
469,2030,reg1,Hydro_PP,Supply,13.064798413747521
470,2031,reg1,Hydro_PP,Supply,13.064798413747521
471,2032,reg1,Hydro_PP,Supply,13.064798413747521
472,2033,reg1,Hydro_PP,Supply,13.064798413747521
473,2034,reg1,Hydro_PP,Supply,13.064798413747521
474,2035,reg1,Hydro_PP,Supply,13.064798413747521
475,2036,reg1,Hydro_PP,Supply,13.064798413747521
476,2037,reg1,Hydro_PP,Supply,13.064798413747521
477,2038,reg1,Hydro_PP,Supply,13.064798413747521
478,2039,reg1,Hydro_PP,Supply,13.064798413747521
479,2040,reg1,Hydro_PP,Supply,13.135252959202067
480,2041,reg1,Hydro_PP,Supply,13.064798413747521
481,2042,reg1,Hydro_PP,Supply,13.064798413747521
482,2043,reg1,Hydro_PP,Supply,13.064798413747521
483,2044,reg1,Hydro_PP,Supply,13.064798413747521
484,2045,reg1,Hydro_PP,Supply,13.064798413747521
485,2046,reg1,Hydro_PP,Supply,13.064798413747521
486,2047,reg1,Hydro_PP,Supply,13.064798413747521
487,2048,reg1,Hydro_PP,Supply,13.064798413747521
488,2049,reg1,Hydro_PP,Supply,13.064798413747521
489,2050,reg1,Hydro_PP,Supply,13.064798413747521
490,2051,reg1,Hydro_PP,Supply,13.064798413747521
491,2052,reg1,Hydro_PP,Supply,13.064798413747521
492,2053,reg1,Hydro_PP,Supply,13.064798413747521
493,2054,reg1,Hydro_PP,Supply,13.064798413747521
494,2055,reg1,Hydro_PP,Supply,13.064798413747521
495,2056,reg1,Hydro_PP,Supply,13.064798413747521
496,2057,reg1,Hydro_PP,Supply,13.064798413747521
497,2058,reg1,Hydro_PP,Supply,13.064798413747521
498,2059,reg1,Hydro_PP,Supply,13.064798413747521
499,2060,reg1,Hydro_PP,Supply,13.064798413747521
500,2061,reg1,Hydro_PP,Supply,13.064798413747521
501,2062,reg1,Hydro_PP,Supply,13.064798413747521
502,2063,reg1,Hydro_PP,Supply,13.064798413747521
503,2064,reg1,Hydro_PP,Supply,13.064798413747521
504,2065,reg1,Hydro_PP,Supply,13.064798413747521
505,2066,reg1,Hydro_PP,Supply,13.064798413747521
506,2067,reg1,Hydro_PP,Supply,13.064798413747521
507,2068,reg1,Hydro_PP,Supply,13.064798413747521
508,2069,reg1,Hydro_PP,Supply,13.064798413747521
509,2070,reg1,Hydro_PP,Supply,13.064798413747521
510,2020,reg1,Pump_hydro_PP,Supply,6.013636363636363
511,2021,reg1,Pump_hydro_PP,Supply,6.313181818181818
512,2022,reg1,Pump_hydro_PP,Supply,6.612727272727272
513,2023,reg1,Pump_hydro_PP,Supply,6.912272727272727
514,2024,reg1,Pump_hydro_PP,Supply,7.211818181818182
515,2025,reg1,Pump_hydro_PP,Supply,7.511363636363637
