,Datetime,Region,Technology,Tech category,Value
159,2026,reg1,OP_supply,Supply,0.0
160,2027,reg1,OP_supply,Supply,0.0
161,2028,reg1,OP_supply,Supply,0.0
162,2029,reg1,OP_supply,Supply,0.0
163,2030,reg1,OP_supply,Supply,0.0
164,2031,reg1,OP_supply,Supply,0.0
165,2032,reg1,OP_supply,Supply,0.0
166,2033,reg1,OP_supply,Supply,0.0
167,2034,reg1,OP_supply,Supply,0.0
168,2035,reg1,OP_supply,Supply,0.0
169,2036,reg1,OP_supply,Supply,0.0
170,2037,reg1,OP_supply,Supply,0.0
171,2038,reg1,OP_supply,Supply,0.0
172,2039,reg1,OP_supply,Supply,0.0
173,2040,reg1,OP_supply,Supply,0.0
174,2041,reg1,OP_supply,Supply,0.0
175,2042,reg1,OP_supply,Supply,0.0
176,2043,reg1,OP_supply,Supply,0.0
177,2044,reg1,OP_supply,Supply,0.0
178,2045,reg1,OP_supply,Supply,0.0
179,2046,reg1,OP_supply,Supply,0.0
180,2047,reg1,OP_supply,Supply,0.0
181,2048,reg1,OP_supply,Supply,0.0
182,2049,reg1,OP_supply,Supply,0.0
183,2050,reg1,OP_supply,Supply,0.0
184,2051,reg1,OP_supply,Supply,0.0
185,2052,reg1,OP_supply,Supply,0.0
186,2053,reg1,OP_supply,Supply,0.0
187,2054,reg1,OP_supply,Supply,0.0
188,2055,reg1,OP_supply,Supply,0.0
189,2056,reg1,OP_supply,Supply,0.0
190,2057,reg1,OP_supply,Supply,0.0
191,2058,reg1,OP_supply,Supply,0.0
192,2059,reg1,OP_supply,Supply,0.0
193,2060,reg1,OP_supply,Supply,0.0
194,2061,reg1,OP_supply,Supply,0.0
195,2062,reg1,OP_supply,Supply,0.0
196,2063,reg1,OP_supply,Supply,0.0
197,2064,reg1,OP_supply,Supply,0.0
198,2065,reg1,OP_supply,Supply,0.0
199,2066,reg1,OP_supply,Supply,0.0
200,2067,reg1,OP_supply,Supply,0.0
201,2068,reg1,OP_supply,Supply,0.0
202,2069,reg1,OP_supply,Supply,0.0
203,2070,reg1,OP_supply,Supply,0.0
204,2020,reg1,BW_supply,Supply,0.0
205,2021,reg1,BW_supply,Supply,0.0
206,2022,reg1,BW_supply,Supply,0.0
207,2023,reg1,BW_supply,Supply,0.0
208,2024,reg1,BW_supply,Supply,0.0
209,2025,reg1,BW_supply,Supply,0.0
210,2026,reg1,BW_supply,Supply,0.0
211,2027,reg1,BW_supply,Supply,0.0
212,2028,reg1,BW_supply,Supply,0.0
213,2029,reg1,BW_supply,Supply,0.0
214,2030,reg1,BW_supply,Supply,0.0
215,2031,reg1,BW_supply,Supply,0.0
216,2032,reg1,BW_supply,Supply,0.0
217,2033,reg1,BW_supply,Supply,0.0
218,2034,reg1,BW_supply,Supply,0.0
219,2035,reg1,BW_supply,Supply,0.0
220,2036,reg1,BW_supply,Supply,0.0
221,2037,reg1,BW_supply,Supply,0.0
222,2038,reg1,BW_supply,Supply,0.0
223,2039,reg1,BW_supply,Supply,0.0
224,2040,reg1,BW_supply,Supply,0.0
225,2041,reg1,BW_supply,Supply,0.0
226,2042,reg1,BW_supply,Supply,0.0
227,2043,reg1,BW_supply,Supply,0.0
228,2044,reg1,BW_supply,Supply,0.0
229,2045,reg1,BW_supply,Supply,0.0
230,2046,reg1,BW_supply,Supply,0.0
231,2047,reg1,BW_supply,Supply,0.0
232,2048,reg1,BW_supply,Supply,0.0
233,2049,reg1,BW_supply,Supply,0.0
234,2050,reg1,BW_supply,Supply,0.0
235,2051,reg1,BW_supply,Supply,0.0
236,2052,reg1,BW_supply,Supply,0.0
237,2053,reg1,BW_supply,Supply,0.0
238,2054,reg1,BW_supply,Supply,0.0
239,2055,reg1,BW_supply,Supply,0.0
240,2056,reg1,BW_supply,Supply,0.0
241,2057,reg1,BW_supply,Supply,0.0
242,2058,reg1,BW_supply,Supply,0.0
243,2059,reg1,BW_supply,Supply,0.0
244,2060,reg1,BW_supply,Supply,0.0
245,2061,reg1,BW_supply,Supply,0.0
246,2062,reg1,BW_supply,Supply,0.0
247,2063,reg1,BW_supply,Supply,0.0
248,2064,reg1,BW_supply,Supply,0.0
249,2065,reg1,BW_supply,Supply,0.0
250,2066,reg1,BW_supply,Supply,0.0
251,2067,reg1,BW_supply,Supply,0.0
252,2068,reg1,BW_supply,Supply,0.0
253,2069,reg1,BW_supply,Supply,0.0
254,2070,reg1,BW_supply,Supply,0.0
255,2020,reg1,Bio_oil_supply,Supply,0.0
256,2021,reg1,Bio_oil_supply,Supply,0.0
257,2022,reg1,Bio_oil_supply,Supply,0.0
258,2023,reg1,Bio_oil_supply,Supply,0.0
259,2024,reg1,Bio_oil_supply,Supply,0.0
260,2025,reg1,Bio_oil_supply,Supply,0.0
261,2026,reg1,Bio_oil_supply,Supply,0.0
262,2027,reg1,Bio_oil_supply,Supply,0.0
263,2028,reg1,Bio_oil_supply,Supply,0.0
264,2029,reg1,Bio_oil_supply,Supply,0.0
265,2030,reg1,Bio_oil_supply,Supply,0.0
266,2031,reg1,Bio_oil_supply,Supply,0.0
267,2032,reg1,Bio_oil_supply,Supply,0.0
268,2033,reg1,Bio_oil_supply,Supply,0.0
269,2034,reg1,Bio_oil_supply,Supply,0.0
270,2035,reg1,Bio_oil_supply,Supply,0.0
271,2036,reg1,Bio_oil_supply,Supply,0.0
272,2037,reg1,Bio_oil_supply,Supply,0.0
273,2038,reg1,Bio_oil_supply,Supply,0.0
274,2039,reg1,Bio_oil_supply,Supply,0.0
275,2040,reg1,Bio_oil_supply,Supply,0.0
276,2041,reg1,Bio_oil_supply,Supply,0.0
277,2042,reg1,Bio_oil_supply,Supply,0.0
278,2043,reg1,Bio_oil_supply,Supply,0.0
279,2044,reg1,Bio_oil_supply,Supply,0.0
280,2045,reg1,Bio_oil_supply,Supply,0.0
281,2046,reg1,Bio_oil_supply,Supply,0.0
282,2047,reg1,Bio_oil_supply,Supply,0.0
283,2048,reg1,Bio_oil_supply,Supply,0.0
284,2049,reg1,Bio_oil_supply,Supply,0.0
285,2050,reg1,Bio_oil_supply,Supply,0.0
286,2051,reg1,Bio_oil_supply,Supply,0.0
287,2052,reg1,Bio_oil_supply,Supply,0.0
288,2053,reg1,Bio_oil_supply,Supply,0.0
289,2054,reg1,Bio_oil_supply,Supply,0.0
290,2055,reg1,Bio_oil_supply,Supply,0.0
291,2056,reg1,Bio_oil_supply,Supply,0.0
292,2057,reg1,Bio_oil_supply,Supply,0.0
293,2058,reg1,Bio_oil_supply,Supply,0.0
294,2059,reg1,Bio_oil_supply,Supply,0.0
295,2060,reg1,Bio_oil_supply,Supply,0.0
296,2061,reg1,Bio_oil_supply,Supply,0.0
297,2062,reg1,Bio_oil_supply,Supply,0.0
298,2063,reg1,Bio_oil_supply,Supply,0.0
299,2064,reg1,Bio_oil_supply,Supply,0.0
300,2065,reg1,Bio_oil_supply,Supply,0.0
301,2066,reg1,Bio_oil_supply,Supply,0.0
302,2067,reg1,Bio_oil_supply,Supply,0.0
303,2068,reg1,Bio_oil_supply,Supply,0.0
304,2069,reg1,Bio_oil_supply,Supply,0.0
305,2070,reg1,Bio_oil_supply,Supply,0.0
306,2020,reg1,Geo_PP,Supply,0.0
307,2021,reg1,Geo_PP,Supply,0.053649999999999975
308,2022,reg1,Geo_PP,Supply,0.1
309,2023,reg1,Geo_PP,Supply,0.007299999999999945
310,2024,reg1,Geo_PP,Supply,0.053649999999999975
311,2025,reg1,Geo_PP,Supply,0.053650000000000087
312,2026,reg1,Geo_PP,Supply,0.049450000000000105
313,2027,reg1,Geo_PP,Supply,0.04945000000000002
314,2028,reg1,Geo_PP,Supply,0.049449999999999966
315,2029,reg1,Geo_PP,Supply,0.049449999999999994
316,2030,reg1,Geo_PP,Supply,0.04944999999999988
317,2031,reg1,Geo_PP,Supply,0.04344999999999999
318,2032,reg1,Geo_PP,Supply,0.04344999999999999
319,2033,reg1,Geo_PP,Supply,0.04345000000000013
320,2034,reg1,Geo_PP,Supply,0.04344999999999996
321,2035,reg1,Geo_PP,Supply,0.04344999999999999
322,2036,reg1,Geo_PP,Supply,0.04344999999999999
323,2037,reg1,Geo_PP,Supply,0.04344999999999999
324,2038,reg1,Geo_PP,Supply,0.04344999999999999
325,2039,reg1,Geo_PP,Supply,0.043450000000000016
326,2040,reg1,Geo_PP,Supply,0.04344999999999974
327,2041,reg1,Geo_PP,Supply,0.0
328,2042,reg1,Geo_PP,Supply,0.0
329,2043,reg1,Geo_PP,Supply,0.0
330,2044,reg1,Geo_PP,Supply,0.0
331,2045,reg1,Geo_PP,Supply,0.0
332,2046,reg1,Geo_PP,Supply,0.0
333,2047,reg1,Geo_PP,Supply,0.0
334,2048,reg1,Geo_PP,Supply,0.0
335,2049,reg1,Geo_PP,Supply,0.0
336,2050,reg1,Geo_PP,Supply,0.0
337,2051,reg1,Geo_PP,Supply,0.0536500000000002
338,2052,reg1,Geo_PP,Supply,0.1
339,2053,reg1,Geo_PP,Supply,0.007299999999999973
340,2054,reg1,Geo_PP,Supply,0.053649999999999975
341,2055,reg1,Geo_PP,Supply,0.053650000000000087
342,2056,reg1,Geo_PP,Supply,0.04945000000000013
343,2057,reg1,Geo_PP,Supply,0.049449999999999966
344,2058,reg1,Geo_PP,Supply,0.049449999999999994
345,2059,reg1,Geo_PP,Supply,0.049449999999999994
346,2060,reg1,Geo_PP,Supply,0.04944999999999988
347,2061,reg1,Geo_PP,Supply,0.04344999999999999
348,2062,reg1,Geo_PP,Supply,0.043450000000000016
349,2063,reg1,Geo_PP,Supply,0.04345000000000007
350,2064,reg1,Geo_PP,Supply,0.04344999999999999
351,2065,reg1,Geo_PP,Supply,0.04344999999999999
352,2066,reg1,Geo_PP,Supply,0.04344999999999999
353,2067,reg1,Geo_PP,Supply,0.04344999999999999
354,2068,reg1,Geo_PP,Supply,0.043450000000000016
355,2069,reg1,Geo_PP,Supply,0.04344999999999996
356,2070,reg1,Geo_PP,Supply,0.04344999999999977
357,2020,reg1,Solar_PV_PP,Supply,0.0
358,2021,reg1,Solar_PV_PP,Supply,5.0
359,2022,reg1,Solar_PV_PP,Supply,5.0
360,2023,reg1,Solar_PV_PP,Supply,5.0
361,2024,reg1,Solar_PV_PP,Supply,5.0
362,2025,reg1,Solar_PV_PP,Supply,5.0
363,2026,reg1,Solar_PV_PP,Supply,5.0
364,2027,reg1,Solar_PV_PP,Supply,5.0
365,2028,reg1,Solar_PV_PP,Supply,5.0
366,2029,reg1,Solar_PV_PP,Supply,2.505896985364137
367,2030,reg1,Solar_PV_PP,Supply,1.2394780515550774
368,2031,reg1,Solar_PV_PP,Supply,3.397109549787497
369,2032,reg1,Solar_PV_PP,Supply,0.0
370,2033,reg1,Solar_PV_PP,Supply,0.0
371,2034,reg1,Solar_PV_PP,Supply,0.0
372,2035,reg1,Solar_PV_PP,Supply,0.0
373,2036,reg1,Solar_PV_PP,Supply,0.0
374,2037,reg1,Solar_PV_PP,Supply,0.0
375,2038,reg1,Solar_PV_PP,Supply,0.0
376,2039,reg1,Solar_PV_PP,Supply,0.17054386476118683
377,2040,reg1,Solar_PV_PP,Supply,1.2229715485320962
378,2041,reg1,Solar_PV_PP,Supply,0.0
379,2042,reg1,Solar_PV_PP,Supply,0.8659999999999994
380,2043,reg1,Solar_PV_PP,Supply,0.8659999999999997
381,2044,reg1,Solar_PV_PP,Supply,0.8659999999999999
382,2045,reg1,Solar_PV_PP,Supply,0.8660000000000074
383,2046,reg1,Solar_PV_PP,Supply,5.0
384,2047,reg1,Solar_PV_PP,Supply,5.0
385,2048,reg1,Solar_PV_PP,Supply,5.0
386,2049,reg1,Solar_PV_PP,Supply,4.999999999999999
387,2050,reg1,Solar_PV_PP,Supply,5.0
388,2051,reg1,Solar_PV_PP,Supply,5.0
389,2052,reg1,Solar_PV_PP,Supply,5.0
390,2053,reg1,Solar_PV_PP,Supply,4.999999999999999
391,2054,reg1,Solar_PV_PP,Supply,2.505896985364137
392,2055,reg1,Solar_PV_PP,Supply,1.2394780515550776
393,2056,reg1,Solar_PV_PP,Supply,3.3971095497874977
394,2057,reg1,Solar_PV_PP,Supply,0.0
395,2058,reg1,Solar_PV_PP,Supply,0.0
396,2059,reg1,Solar_PV_PP,Supply,0.0
397,2060,reg1,Solar_PV_PP,Supply,0.0
398,2061,reg1,Solar_PV_PP,Supply,0.0
399,2062,reg1,Solar_PV_PP,Supply,0.0
400,2063,reg1,Solar_PV_PP,Supply,0.0
401,2064,reg1,Solar_PV_PP,Supply,0.17054386476118566
402,2065,reg1,Solar_PV_PP,Supply,1.2229715485320964
403,2066,reg1,Solar_PV_PP,Supply,0.0
404,2067,reg1,Solar_PV_PP,Supply,0.8659999999999997
405,2068,reg1,Solar_PV_PP,Supply,0.8659999999999997
406,2069,reg1,Solar_PV_PP,Supply,0.8659999999999997
407,2070,reg1,Solar_PV_PP,Supply,0.8660000000000077
408,2020,reg1,Wind_PP,Supply,0.0
409,2021,reg1,Wind_PP,Supply,2.0
410,2022,reg1,Wind_PP,Supply,2.0
411,2023,reg1,Wind_PP,Supply,0.6782299999999974
412,2024,reg1,Wind_PP,Supply,2.0
413,2025,reg1,Wind_PP,Supply,2.0
414,2026,reg1,Wind_PP,Supply,2.0
415,2027,reg1,Wind_PP,Supply,0.7594100000000079
416,2028,reg1,Wind_PP,Supply,0.0
417,2029,reg1,Wind_PP,Supply,1.2135300000000004
418,2030,reg1,Wind_PP,Supply,1.2135299999999951
419,2031,reg1,Wind_PP,Supply,0.5435299999999987
420,2032,reg1,Wind_PP,Supply,0.5435300000000005
421,2033,reg1,Wind_PP,Supply,0.5435300000000005
422,2034,reg1,Wind_PP,Supply,0.5435300000000005
423,2035,reg1,Wind_PP,Supply,0.5435300000000005
424,2036,reg1,Wind_PP,Supply,0.5435300000000005
425,2037,reg1,Wind_PP,Supply,0.543529999999997
426,2038,reg1,Wind_PP,Supply,0.5435300000000005
427,2039,reg1,Wind_PP,Supply,0.5435300000000005
428,2040,reg1,Wind_PP,Supply,0.5435300000000005
429,2041,reg1,Wind_PP,Supply,0.0
430,2042,reg1,Wind_PP,Supply,0.0
431,2043,reg1,Wind_PP,Supply,0.0
432,2044,reg1,Wind_PP,Supply,0.0
433,2045,reg1,Wind_PP,Supply,0.0
434,2046,reg1,Wind_PP,Supply,2.0
435,2047,reg1,Wind_PP,Supply,2.0
436,2048,reg1,Wind_PP,Supply,0.6782299999999974
437,2049,reg1,Wind_PP,Supply,2.0
438,2050,reg1,Wind_PP,Supply,2.0
439,2051,reg1,Wind_PP,Supply,2.0000000000000018
440,2052,reg1,Wind_PP,Supply,0.7594100000000044
441,2053,reg1,Wind_PP,Supply,0.0
442,2054,reg1,Wind_PP,Supply,1.2135300000000022
443,2055,reg1,Wind_PP,Supply,1.2135299999999933
444,2056,reg1,Wind_PP,Supply,0.5435300000000005
445,2057,reg1,Wind_PP,Supply,0.5435300000000005
446,2058,reg1,Wind_PP,Supply,0.5435300000000005
447,2059,reg1,Wind_PP,Supply,0.5435300000000005
448,2060,reg1,Wind_PP,Supply,0.5435300000000005
449,2061,reg1,Wind_PP,Supply,0.5435300000000005
450,2062,reg1,Wind_PP,Supply,0.543529999999997
451,2063,reg1,Wind_PP,Supply,0.5435300000000005
452,2064,reg1,Wind_PP,Supply,0.5435300000000005
453,2065,reg1,Wind_PP,Supply,0.5435300000000005
454,2066,reg1,Wind_PP,Supply,0.0
455,2067,reg1,Wind_PP,Supply,0.0
456,2068,reg1,Wind_PP,Supply,0.0
457,2069,reg1,Wind_PP,Supply,0.0
458,2070,reg1,Wind_PP,Supply,0.0
459,2020,reg1,Hydro_PP,Supply,0.0
460,2021,reg1,Hydro_PP,Supply,0.5
461,2022,reg1,Hydro_PP,Supply,0.5
462,2023,reg1,Hydro_PP,Supply,0.5
463,2024,reg1,Hydro_PP,Supply,0.5
464,2025,reg1,Hydro_PP,Supply,0.5
465,2026,reg1,Hydro_PP,Supply,0.5
466,2027,reg1,Hydro_PP,Supply,0.5
467,2028,reg1,Hydro_PP,Supply,0.2878818446219378
468,2029,reg1,Hydro_PP,Supply,0.23861854593265042
469,2030,reg1,Hydro_PP,Supply,0.44738893228384313
470,2031,reg1,Hydro_PP,Supply,0.4295454545454547
471,2032,reg1,Hydro_PP,Supply,0.4295454545454547
472,2033,reg1,Hydro_PP,Supply,0.4295454545454547
473,2034,reg1,Hydro_PP,Supply,0.4295454545454547
474,2035,reg1,Hydro_PP,Supply,0.4295454545454547
475,2036,reg1,Hydro_PP,Supply,0.4295454545454547
476,2037,reg1,Hydro_PP,Supply,0.4295454545454547
477,2038,reg1,Hydro_PP,Supply,0.4295454545454547
478,2039,reg1,Hydro_PP,Supply,0.4295454545454547
479,2040,reg1,Hydro_PP,Supply,0.4295454545454547
480,2041,reg1,Hydro_PP,Supply,0.4295454545454547
481,2042,reg1,Hydro_PP,Supply,0.4295454545454547
482,2043,reg1,Hydro_PP,Supply,0.4295454545454547
483,2044,reg1,Hydro_PP,Supply,0.4295454545454547
484,2045,reg1,Hydro_PP,Supply,0.4295454545454547
485,2046,reg1,Hydro_PP,Supply,0.4295454545454547
486,2047,reg1,Hydro_PP,Supply,0.4295454545454547
487,2048,reg1,Hydro_PP,Supply,0.4295454545454547
488,2049,reg1,Hydro_PP,Supply,0.4295454545454547
489,2050,reg1,Hydro_PP,Supply,0.4295454545454511
490,2051,reg1,Hydro_PP,Supply,0.0
491,2052,reg1,Hydro_PP,Supply,0.0
492,2053,reg1,Hydro_PP,Supply,0.0
493,2054,reg1,Hydro_PP,Supply,0.0
494,2055,reg1,Hydro_PP,Supply,0.0
495,2056,reg1,Hydro_PP,Supply,0.0
496,2057,reg1,Hydro_PP,Supply,0.0
497,2058,reg1,Hydro_PP,Supply,0.0
498,2059,reg1,Hydro_PP,Supply,0.0
499,2060,reg1,Hydro_PP,Supply,0.0
500,2061,reg1,Hydro_PP,Supply,0.0
501,2062,reg1,Hydro_PP,Supply,0.0
502,2063,reg1,Hydro_PP,Supply,0.0
503,2064,reg1,Hydro_PP,Supply,0.0
504,2065,reg1,Hydro_PP,Supply,0.0
505,2066,reg1,Hydro_PP,Supply,0.0
506,2067,reg1,Hydro_PP,Supply,0.0
507,2068,reg1,Hydro_PP,Supply,0.0
508,2069,reg1,Hydro_PP,Supply,0.0
509,2070,reg1,Hydro_PP,Supply,0.0
510,2020,reg1,Pump_hydro_PP,Supply,0.0
511,2021,reg1,Pump_hydro_PP,Supply,0.5
512,2022,reg1,Pump_hydro_PP,Supply,0.5
513,2023,reg1,Pump_hydro_PP,Supply,0.5
514,2024,reg1,Pump_hydro_PP,Supply,0.5
515,2025,reg1,Pump_hydro_PP,Supply,0.5
516,2026,reg1,Pump_hydro_PP,Supply,0.5
517,2027,reg1,Pump_hydro_PP,Supply,0.5
518,2028,reg1,Pump_hydro_PP,Supply,0.5
519,2029,reg1,Pump_hydro_PP,Supply,0.5
520,2030,reg1,Pump_hydro_PP,Supply,0.5
521,2031,reg1,Pump_hydro_PP,Supply,0.5
522,2032,reg1,Pump_hydro_PP,Supply,0.5
523,2033,reg1,Pump_hydro_PP,Supply,0.5
524,2034,reg1,Pump_hydro_PP,Supply,0.2927272727272703
525,2035,reg1,Pump_hydro_PP,Supply,0.20045454545454522
526,2036,reg1,Pump_hydro_PP,Supply,0.20045454545454522
527,2037,reg1,Pump_hydro_PP,Supply,0.20045454545454522
528,2038,reg1,Pump_hydro_PP,Supply,0.20045454545454522
529,2039,reg1,Pump_hydro_PP,Supply,0.20045454545454522
530,2040,reg1,Pump_hydro_PP,Supply,0.20045454545454522
531,2041,reg1,Pump_hydro_PP,Supply,0.20045454545454522
532,2042,reg1,Pump_hydro_PP,Supply,0.2004545454545461
533,2043,reg1,Pump_hydro_PP,Supply,0.20045454545454433
534,2044,reg1,Pump_hydro_PP,Supply,0.2004545454545461
535,2045,reg1,Pump_hydro_PP,Supply,0.2004545454545461
536,2046,reg1,Pump_hydro_PP,Supply,0.20045454545454433
537,2047,reg1,Pump_hydro_PP,Supply,0.2004545454545461
538,2048,reg1,Pump_hydro_PP,Supply,0.20045454545454433
539,2049,reg1,Pump_hydro_PP,Supply,0.2004545454545461
540,2050,reg1,Pump_hydro_PP,Supply,0.20045454545454966
